X,Y,OBJECTID,AREA_,PERIMETER,KSLIDE_,KSLIDE_ID,SW_ID,DECADE,LOCATION,NEIGHBORHO,TDATE,DTDATE,YEAR_,MONTH_,DAY_,FILENUMBER,CONSULTANT,SWJOB,CONFIDENTI,SLOPEHEIGH,SLIDETYPE,DEBRISFLOW,SIZE_,VEGETATION,TOPOGRAPHY,GEO1,GEO2,GEO3,GEO4,NATURAL_,GRNDWTR,SURFACEWAT,WEATHER,FILL_CUT,ROADFILL_C,SURFACEDRA,PIPELEAK,TRENCHFILL,HUMANINFLU,DAMAGE,REPAIRTYPE,REPAIREFFE,FIELDCHECK,YSNSLIDE,DATECONFID,COMMENTS,INPOTSLIDE,INSTEEPSLP,SE_ANNO_CAD_DATA,EVENT_DATE,PUBLIC_,PRIVATE,PARK,UNOPENED_R,COMMENTS_2,COMMENTS_3,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,PARCELS_IMPACTED,RECID
-13619188.8914,6045850.3087,520,0,0,0,536,638,1930,1417 dexter ave N,QA,19560730,1937-04-01 00:00:00,1956,7,30,A-8-A,,,0,55,SC,N,S,S,MS,HF,,,,N,N,Y,N,Y,FC,Y,,,Human,3,W,N,True,1,True,Retaining wall built in 1937 to retain fill for Aurora Avenue subsequently destroyed in 1957,0,1,,,,,,,Evidence of sliding and ground displacement was described in 1956.  Cracks in the ground and failure of the retaining wall occurred.  Damage was progressive.,"Also called ""Treasure Chest Slide"" for a treasure chest building previously on the site.  See photos in attached file.",,,SDE,2019/09/10 22:49:00+00,"Lots 1-4, block 1.",536
-13622405.9988,6046059.6915,521,0,0,0,537,639,1950,1533 11th ave w,QA,19500217,1950-02-17 00:00:00,1950,2,17,11-a,,,0,110,BO,N,S,B,SS,HC,QS,QC,,Y,Y,Y,N,N,,,,,Human,1,,,False,1,True,"Slide in rear of residence - small sloughing - No such address March 25, 1998",1,1,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,,537
-13622448.7859,6046104.9509,522,0,0,0,538,640,1970,1606 12th Ave W,QA,19710209,1971-02-09 00:00:00,1971,2,9,SED 11-B,,,0,100,BO,N,S,B,SS,HC,QS,QC,,Y,Y,Y,N,N,,,,,Human,0,,,True,1,True,File indicates that slides occurred west of 1600 11th Ave at the rim of the bluff.,1,1,,,,,,,No slides occurred on the subjects property itself (1600 11th Ave). Point was field checked by S&W.,Does represent initiation point of landsliding. Associated with point 537 that was generated from S&W files.,,,SDE,2019/09/10 22:49:04+00,,538
-13622468.0769,6046138.1967,523,0,0,0,539,641,1990,1606 12th ave w,QA,19970319,1997-03-19 00:00:00,1997,3,19,S&W,,w-7685-01,0,50,SC,Y,L,T,SS,HC,QS,QC,,Y,Y,Y,U,N,,,,,Human,2,SD,,True,1,True,Slide is located on the slope to the southwest of this residence on City property - runout affected the Magnolia Bridge,1,1,,,,,,,Last two pages of attachment are about this slide.,,,,SDE,2019/09/10 22:47:00+00,Magnolia Bridge,539
-13622482.0944,6046170.2464,524,0,0,0,540,642,1990,1610 12th Ave W,QA,19970101,1997-01-01 00:00:00,1997,1,1,SED 12-A,LA,,0,20,SC,N,S,B,SS,HF,QS,QC,,Y,Y,Y,U,Y,F,,,,Human,1,W,Y,True,1,True,Fill placed at the north end of 12th is slumping - wall proposed - road buckling,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,,540
-13618971.1861,6046492.1092,525,0,0,0,541,643,1980,1900 8th ave n,QA,19821215,1982-12-15 00:00:00,1982,12,15,S&W,,w-4106-01,0,30,SC,N,S,B,SS,HC,QC,,,Y,N,Y,N,Y,,,,,Human,2,,,True,1,True,Slide resulting from removal of toe at base of slope below this apartment building - slide undermined wall - at top of slope,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,,541
-13622394.024,6046622.7751,526,0,0,0,542,644,1980,1925 11th ave w,QA,19801201,1980-12-01 00:00:00,1980,12,1,S&W,,w-2140-232,0,-9999,SC,N,S,B,,HF,,,,Y,Y,Y,N,Y,,,,,Human,1,,,True,1,False,Slide in fill that undermined the piles for the apartment - date is not known,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,,542
-13618947.5066,6046733.4743,527,0,0,0,543,645,1930,2020 8th ave n,QA,19340114,1934-01-14 00:00:00,1934,1,14,w-1,SEA,,0,15,DS,N,S,B,MS,HC,QS,QC,,Y,Y,Y,U,N,,,,,Human,2,SSD,N?,True,1,True,Slump east of residence from 2008 to 2026 in the north to Westlake,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,,543
-13622347.4934,6047052.5786,528,0,0,0,544,646,1990,2200 Blk 11th Ave W,QA,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,50,SC,N,S,T,MS,HF,,,,Y,N,Y,N,N,,Y,,,Human,2,SD,N?,True,1,True,Slide on private property - scarp circles residence on the east side - sliding west - street damaged -deck and posts leaning,0,0,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,,544
-13619580.9103,6047016.2055,529,0,0,0,545,647,1990,2220 5th Ave N,QA,19970319,1997-03-19 00:00:00,1997,3,19,S&W,,w-7685-01,0,70,SC,Y,S,T,SS,HC,QS,QC,,Y,Y,Y,U,N,,,,,Human,2,SD,,True,1,True,Slide resulting from concentrated runoff from this residence - closed Dexter Way - debris flow from 5th North and Lynn Street approximately 50 feet east of intersection - down to and over Aurora Avenue,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,2220 5th Ave N,545
-13619111.0786,6047237.3828,530,0,0,0,546,648,1990,2400 westlake ave n,QA,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,90,SC,N,S,T,SS,HC,,,,Y,Y,Y,U,Y,C,,,,Human,0,,,True,1,True,One lane closed - Slide from apartment house,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:00+00,,546
-13619160.4622,6047326.1035,531,0,0,0,547,649,1980,2448 8 av n,QA,19860118,1986-01-18 00:00:00,1986,1,18,J212,,,0,70,SC,N,S,B,SS,HC,,,,Y,,,U,,,,,,Natural,0,,,True,1,True,"10 to 20 cubic yards, inspector's memo",1,1,,,,,,,,,,,SDE,2019/09/10 22:47:01+00,,547
-13620111.1009,6047416.7213,532,0,0,0,548,650,1980,2501 nob hill pl n,QA,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J224,,,0,60,SC,,,,,,,,,Y,,,U,,,,,,Natural,,,,False,1,True,Inspector's report: landscape fill slide down ravine no structural threat,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:01+00,2501 Nob Hill Pl N & 311 Smith Pl,548
-13622547.8486,6047332.5776,533,0,0,0,549,651,1910,2508 13th ave w,QA,19160131,1916-01-31 00:00:00,1916,1,31,13-b-1,,,0,25,SC,N,S,G,MS,HF,,,,Y,N,Y,N,Y,C,,,,Human,1,,,True,0,True,Cut made for 13th Avenue W. reduced lateral support for residence.  Slides occurred.,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:01+00,,549
-13619396.9667,6047747.4525,534,0,0,0,550,652,1980,2540 dexter av n,QA,19860201,1986-02-01 00:00:00,1986,2,1,DCLU J242,MR. BRUCE,,0,120,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,U,,,,,,Human,2,W,Y,True,1,True,Inspector's report - landscape slide and concrete patio shows no cracking due to undermining of hillside,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:01+00,2540 Dexter Ave N,550
-13619392.1437,6047740.4687,535,0,0,0,551,653,1930,2540 Dexter Ave N,QA,19330424,1933-04-24 00:00:00,1933,4,24,SED W-4 1933,,,0,120,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,C,,,,Human,2,,,True,1,True,"Slide in rear of residence, eventually undercutting garage.  A court case was made with judgment for plaintiff because of excavation of sand for asphalt in the bank.",1,1,,,,,,,,,,,SDE,2019/09/10 22:47:01+00,,551
-13619396.8449,6047752.7641,536,0,0,0,552,654,1950,2540 Dexter Ave N,QA,19540224,1954-02-24 00:00:00,1954,2,24,SED W-4 1954,,,0,120,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,C,,,,Human,2,,,True,1,True,Slide in rear of residence - judgment for plaintiff because of cutting and grading of City in 1920 of Westlake,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:01+00,,552
-13619401.8193,6047740.278,537,0,0,0,553,655,1960,2540 Dexter Ave N,QA,19690115,1969-01-15 00:00:00,1969,1,15,SED W-4 1969,,,0,120,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,C,,,,Human,2,,,No,1,True,Expansion of sliding that began in 1933.  A retaining wall failed.  Owners filed suit with the city.,1,1,,,,,,,"Point only refers to address of slide activity, not initiation point of slide.",,,,SDE,2019/09/10 22:47:01+00,"2540, 2546 Dexter Ave N",553
-13619388.5585,6047739.0245,538,0,0,0,554,656,1970,2540 Dexter Ave N,QA,19780320,1978-03-20 00:00:00,1978,3,20,SED W-4 1978,,,0,120,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,C,,,,Human,1,,,True,1,True,Slide in rear of residence,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:01+00,,554
-13619395.9088,6047745.3285,539,0,0,0,555,657,1980,2540 Dexter Ave N,QA,19860118,1986-01-18 00:00:00,1986,1,18,SED W-4 1986,,,0,120,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,False,Slide in rear of residence - actually just north of 1978 slide - exact date not known,1,1,,,,,,,,,,,SDE,2019/09/10 22:47:02+00,,555
-13619331.6216,6047630.9828,540,0,0,0,556,658,1990,2540 Westlake Ave N,QA,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,-9999,SC,,,,,,,,,,,,,,,,,,Unknown,,,,False,1,True,"One lane closed - unable to locate on March 25, 1998",1,1,,,,,,,,,,,SDE,2019/09/10 22:47:02+00,,556
-13619657.8874,6047576.0452,541,0,0,0,557,659,1930,2552 5th ave n,QA,19320520,1932-05-20 00:00:00,1932,5,20,SED A-8-E,,,0,45,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,N,Y,C,,,,Human,1,W,N?,True,1,True,West side of Aurora road cut reduced lateral support for property,0,1,,,,,,,Reactivation of slide occurred in 1933 and 1935. See claim in file SED A-8-E.,Refer to polygon 279 for slide geometry.,,,SDE,2019/09/10 22:47:02+00,,557
-13620203.0446,6047699.4896,542,0,0,0,558,660,1950,2556 mayfair ave n,QA,19540106,1954-01-06 00:00:00,1954,1,6,S&W,,j-3,0,30,SC,N,S,S,,,,,,N,N,N,N,Y,,,,,Human,0,W,Y,True,1,True,Slide resulting from the driving of piles for a new gym at 2610 Nob Hill,0,0,,,,,,,,,,,SDE,2019/09/10 22:47:02+00,,558
-13619419.0267,6047795.0063,543,0,0,0,559,661,1980,2558 dexter av n,QA,19860201,1986-02-01 00:00:00,1986,2,1,J112,,,0,120,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,U,,,,,,Human,,,,True,1,True,"Field report, inspector's report, large backyard slide mostly on adjacent parcels.  Department of Construction and Land Use landscape letter and owner response",1,1,,,,,,,,,,,SDE,2019/09/10 22:49:04+00,,559
-13619418.1292,6047783.6042,544,0,0,0,560,662,1990,2558 Dexter Ave N,QA,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,120,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,U,,,,,,Human,,,,True,1,True,Hillside slide - dirt slid from under patio slab - slab is intact with no cracks,1,1,,,,,,,Moved the point from behind the building on parcel on 2546 Dexter Ave N to behind the building on parcel 2558 Dexter Ave N on 7-26-2016.,More activity in this slide area on 3/20/97.,,,SDE,2019/09/10 22:47:02+00,"2546, 2558 Dexter Ave N",560
-13619401.5642,6047768.882,545,0,0,0,561,663,1980,2558 dexter ave n,QA,19820220,1982-02-20 00:00:00,1982,2,20,SED W-4 1982,,,0,120,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,N,,,,,Human,1,,,No,1,True,Slide in back of residence - covered sidewalk at Westlake Avenue,1,1,,,,,,,"Point only represents general location of slide, not initiation point.",,,,SDE,2019/09/10 22:47:02+00,,561
-13622769.6258,6048256.2748,546,0,0,0,562,665,1970,2855 14th ave w,QA,19720322,1972-03-22 00:00:00,1972,3,22,14-a-3,,,0,50,SC,N,S,B,SS,HC,QS,QC,,Y,Y,Y,N,Y,,,,,Human,0,W,,,1,True,Slide on city property possibly resulting from cut made at base of bluff.,1,1,,,,,,,"Point only represents general location of slide, not initiation point.  Slide was adjacent to 2855 14th Ave W.",,,,SDE,2019/09/10 22:47:02+00,,562
-13621227.4306,6048172.8831,547,0,0,0,563,666,1980,2904 4 av w,QA,19860224,1986-02-24 00:00:00,1986,2,24,DCLU J113,,,0,15,SC,N,S,B,MS,HC,,,,Y,,Y,U,,,,,,Human,0,,,True,1,True,Earth movement which did no damage to structure.  No specific information.  No follow up.-In south-facing slope into gulley.,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:02+00,2904 4th Ave W,563
-13621281.209,6044910.8674,548,0,0,0,564,667,1960,333 w olympic pl,QA,19600201,1960-02-01 00:00:00,1960,2,1,S&W,,j-673,0,20,SC,N,,,MS,,,,,Y,Y,Y,N,N,,,,,Human,1,W,Y,True,1,False,Setdowns on property - exact day is unknown - exact location unknown,0,1,,,,,,,,,,,SDE,2019/09/10 22:47:02+00,,564
-13621317.526,6044906.4709,549,0,0,0,565,668,1960,335 w olympic pl,QA,19600225,1960-02-25 00:00:00,1960,2,25,S&W,,j-600,0,20,SC,N,S,S,SS,HF,HF,,,N,Y,N,N,Y,,,,,Human,2,W,Y,True,0,True,Slide to the south of the property as result of cut made for building to the south - cut was unsupported,0,0,,,,,,,,,,,SDE,2019/09/10 22:47:03+00,,565
-13622682.5414,6049202.8308,550,0,0,0,566,669,1950,3600 14th ave w,QA,19580101,1958-01-01 00:00:00,1958,1,1,S&W,,j-340,0,-9999,DS,N,,,,HC,QS,QC,,Y,Y,Y,N,Y,,,,,Human,2,SD,,True,1,True,Slide resulting from grading of the property - damaged this property to the south - slid to the northwest from the lot to the north of this residence,1,0,,,,,,,"Point only represents general address of slide, not slide initiation point.  No file available.",,,,SDE,2019/09/10 22:47:03+00,,566
-13622606.2026,6049300.2296,551,0,0,0,567,670,1980,3623 13 av w,QA,19860220,1986-02-20 00:00:00,1986,2,20,DCLU J196,,,0,15,DS,N,S,G,MS,HF,,,,Y,Y,Y,U,Y,F,,,,Human,1,W,,True,1,True,6- to 8-inch setdown impacting deck supports,1,0,,,,,,,,,,,SDE,2019/09/10 22:49:29+00,3623 13th Ave W,567
-13622608.3756,6049293.1057,552,0,0,0,568,671,1960,3623 13th ave w,QA,19610214,1961-02-14 00:00:00,1961,2,14,13-b-3,,,0,15,DS,N,S,G,MS,HF,,,,Y,Y,Y,N,Y,,,,,Human,0,,,True,1,True,Fills made by owner is slumping - odd place to have slide - used to be a gully - may have directed groundwater to this location,1,0,,,,,,,,,,,SDE,2019/09/10 22:47:03+00,,568
-13621326.1759,6044428.6172,553,0,0,0,569,672,1960,408 w republican st,QA,19600129,1960-01-29 00:00:00,1960,1,29,r-7,,,0,20,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,True,Small skin slide from near the top of a 20' high bank slid over the sidewalk and halfway across Republican St.  Day unknown.,0,0,,,,,,,,,,,SDE,2019/09/10 22:47:03+00,,569
-13621854.8101,6049169.3691,554,0,0,0,570,675,1970,661 w nickerson st,QA,19771216,1977-12-16 00:00:00,1977,12,16,n-2,,,0,70,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,N,,,Y,,Human,2,,,False,1,True,"Slide damaged residence - broken sewer possible - unable to locate March 25, 1998",1,0,,,,,,,"This point represents the general location of the slide, not its initiation point.  Refer to sketches in the file for more detail.",,,,SDE,2019/09/10 22:47:03+00,,570
-13619381.0115,6046004.6407,555,0,0,0,571,676,1980,714 Galer St,QA,19831211,1983-12-11 00:00:00,1983,12,11,A-8-C,C,,0,175,DS,Y,L,T,SS,HC,QS,QC,,Y,Y,Y,U,Y,F,,,,Human,3,W,Y,No,1,True,Large Aurora slide - runout crossed Aurora and Dexter - Converse proposed wall at Galer and 6th  - don't know if it was accomplished,0,1,,,,,,,714 Galer St was one of the buildings destroyed in this slide.,,,,SDE,2019/09/10 22:47:03+00,,571
-13621924.2206,6049200.7215,556,0,0,0,572,677,1940,800 w nickerson st,QA,19400101,1940-01-01 00:00:00,1939,1,1,n-2,,,0,70,SC,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,C,,,,Human,1,W,Y,True,1,True,Slide onto Nickerson Street - wall proposed but no information on installation,1,0,,,,,,,Refer to overlapping slide polygon.  Month and day unknown.,,,,SDE,2019/09/10 22:48:55+00,,572
-13621911.7951,6049177.8746,557,0,0,0,573,678,1990,801-805 w nickerson st,QA,19970319,1997-03-19 00:00:00,1997,3,19,"96-97 Storm, SED N-2",,,0,30,DS,N,S,T,MS,HC,,,,Y,Y,,U,Y,F,,,,Human,1,,,True,1,True,Soil movement on downhill side of building (north) and in the undeveloped right-of-way to the east (which the building owner owns has altered?)  Whole north slope appears to be moving.  Old cracks in concrete retaining wall.,1,0,,,,,,,Apparently some sliding at 801 occurred in 1996 (see attached geotechnical report in SED N-2),,,,SDE,2019/09/10 22:46:41+00,,573
-13622062.147,6049273.1743,558,0,0,0,574,679,1960,831 w nickerson st,QA,19660310,1966-03-10 00:00:00,1966,3,10,n-2,,,0,50,DS,N,S,T,SS,HC,QS,QC,,Y,Y,Y,N,Y,,,,,Human,2,W,Y,True,1,True,Slide involving apartment and house - 18-inch setdown of house - rockery collapsed at apartment,1,0,,,,,,,,,,,SDE,2019/09/10 22:46:41+00,,574
-13622128.0859,6045502.9153,559,0,0,0,575,680,1990,908 w highland dr,QA,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,30,SC,N,S,B,MS,HF,HC,,,Y,N,Y,U,Y,F,,,,Human,0,G,,True,1,True,Small slough off of deck,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:41+00,,575
-13622127.0151,6047910.8233,560,0,0,0,576,681,1950,918 w newell st,QA,19590506,1959-05-06 00:00:00,1959,5,6,S&W,,j-481,0,-9999,SC,N,S,B,SS,HF,QS,,,Y,N,Y,N,Y,,,,,Human,1,W,,True,0,False,Slide resulting from cut made for garage - very small - date is unknown,0,0,,,,,,,,,,,SDE,2019/09/10 22:46:41+00,,576
-13619273.4794,6045151.1605,561,0,0,0,577,682,1990,921 aurora av n,QA,19960201,1996-02-01 00:00:00,1996,2,1,DCLU,,,0,30,SC,N,S,B,SS,HC,,,,Y,N,Y,U,Y,C,,,,Human,1,W,Y,True,1,True,"No apparent damage, shotcrete wall constructed",0,1,,,,,,,,,,,SDE,2019/09/10 22:46:41+00,,577
-13608920.5267,6025980.9191,562,0,0,0,578,684,1990,10036 waters av s,RB,19960201,1996-02-01 00:00:00,1996,2,1,DCLU,,,0,30,BO,Y,L,B,MS,HF,HC,QC,,Y,Y,Y,U,Y,,,,,Human,,,,True,1,True,"Slide no hazard for neighbor, soils engineer onboard.  Department of Construction and Land Use inspect emergency permit applied for.  Site contact Patricia Lee 725-8402.",0,1,,,,,,,,,,,SDE,2019/09/10 22:46:41+00,,578
-13608191.8788,6024422.8026,563,0,0,0,579,685,1980,11221 crestwood dr s,RB,19840117,1984-01-17 00:00:00,1984,1,17,SED C-21,,,0,75,BO,Y,L,B,SS,HF,HC,QS,QC,Y,Y,N,N,N,,,,,Natural,2,,,True,1,True,Groundwater blowout of colluvium below residence overlooking ravine,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:41+00,11221 Crestwood Dr S,579
-13608190.827,6024436.1012,564,0,0,0,580,686,1980,11221 crestwood dr s,RB,19860118,1986-01-18 00:00:00,1986,1,18,DCLU J100,,wls-401,0,20,SC,N,S,G,MS,HF,,,,Y,Y,Y,U,N,,,,,Human,1,,,True,1,True,Skin slide in yard of residence - scar is to the west of the residence,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:42+00,11221 Crestwood Dr S,580
-13614394.0699,6036792.3229,565,0,0,0,581,687,1950,2901 27th Ave S,RB,19580109,1958-01-09 00:00:00,1958,1,9,SED 25-A-1 1958,TA,,0,25,DS,N,L,T,MS,HC,QC,,,N,Y,Y,N,Y,,,,,Human,2,G/W,,True,1,True,Slide as result of building of the Rainier Lanes bowling alley - slide is behind facility - scarp is in 25th Avenue South - this date of initial slump - slide became worse in following months - Twelker & Assoc. worked on site,0,0,,,,,,,"Two slides developed following construction (refer to polygons 20801, 20801).  One of these developed from the summer 1957 slide.  Over the following months, 25th Ave S was severely damaged.","Restoration was underway on the street in 1960, when sliding occurred again.",,,SDE,2019/09/10 22:46:42+00,2901 27th Ave S,581
-13614557.0777,6036050.5301,566,0,0,0,583,689,1930,3427 25th Ave S,RB,19331218,1933-12-18 00:00:00,1933,12,18,SED 25-A-2 1933,,,0,15,SC,N,S,B,MS,HF,QC,,,Y,Y,Y,N,Y,F,,,,Human,2,,,True,1,True,"Slide began 12/18/1933 and eventually undermined 24th Ave S, crossed alley, and encroached upon houses fronting on 25th Ave S.  Refer to overlapping polygon.",0,0,,,,,,,The slide may have been rotational -- the file describes the alley as having moved upward compared to its original location.,,,,SDE,2019/09/10 22:46:42+00,,583
-13609455.4399,6026630.7413,567,0,0,0,584,690,1960,6115 S Pilgrim St,RB,19600415,1960-04-15 00:00:00,1960,4,15,SED P-13 1960,,,0,15,SC,N,S,B,MS,HF,HC,,,Y,,Y,N,Y,,,,,Human,1,,,True,1,True,Small slide in alley behind residence.  Fixed with non-engineered wood terracing.,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:42+00,,584
-13609418.2234,6026704.6525,568,0,0,0,585,691,1950,6125 S Pilgrim St,RB,19510108,1951-01-08 00:00:00,1951,1,8,SED P-13 1951,,,0,15,DS,N,S,B,SS,HF,HC,,,Y,Y,Y,N,Y,,,,,Human,2,,,True,1,True,Setdowns northeast of residence into gully leading to Rainier Avenue - downspout discharging onto slope.  The landslide on private property measured about 80' long.,0,0,,,,,,,,,,,SDE,2019/09/10 22:46:42+00,,585
-13609488.6867,6026885.7257,569,0,0,0,586,692,1980,6140 S Keppler St,RB,19860118,1986-01-18 00:00:00,1986,1,18,SED K-1,HC,,0,50,SC,Y,S,B,SS,HF,HC,QT,,Y,Y,Y,U,Y,,,,,Human,2,G,,True,1,True,Fill retained by railroad tie wall failed on private property - pictures showed topped trees in scar - consultant just described problem-no mitigation other than grading,0,1,,,,,,,"This is the same event as DCLU J25.  Posted unsafe to occupy for sleeping, did not damage structure.  Two short unengineered pipe pile wall were present as of 2/9/99.",Refer to overlapping slide polygon.,,,SDE,2019/09/10 22:49:28+00,,586
-13609119.6407,6026494.5815,570,0,0,0,588,695,1980,6514 S Norfolk St,RB,19860118,1986-01-18 00:00:00,1986,1,18,SED R-3 1986,S&W,w-5465-01,0,40,SC,N,S,T,SS,HC,QC,,,Y,,Y,N,N,,,,,Human,1,,,True,1,True,Surface slide blocked sidewalk on Rainier Avenue - scarp is roughly 3 feet from residence - high probability that this is in same location as 1983,0,1,,,,,,,,,,,SDE,2019/09/10 22:49:24+00,,588
-13608024.8626,6025861.6925,571,0,0,0,589,696,1970,7220 S Taft St,RB,19760115,1976-01-15 00:00:00,1976,1,15,SED R-5 1976,,,0,20,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,True,Slide on sidewalk,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:42+00,,589
-13611687.1891,6027763.5169,572,0,0,0,590,697,1970,9033 Renton Ave S,RB,19751113,1975-11-13 00:00:00,1975,11,13,SED R-6 1975,,,0,20,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,N,N,,,,,Human,1,,,True,1,True,Slide onto Renton Avenue S. blocking half of street,1,1,,,,,,,,,,,SDE,2019/09/10 22:46:42+00,9033 Renton Ave S,590
-13609693.9578,6027265.8078,573,0,0,0,591,698,1980,9322 Mayes Ct S,RB,19860201,1986-02-01 00:00:00,1986,2,1,DCLU J156,,,0,20,SC,N,S,T,SS,HC,,,,Y,,,U,,,,,,Natural,0,,,True,1,True,Landscape slide - no threat to structures- no potential threat.,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:42+00,9322 Mayes Court S,591
-13609608.1294,6027180.7647,574,0,0,0,592,699,1980,9600 Rainier Ave S,RB,19831230,1983-12-30 00:00:00,1983,12,30,SED R-2 1983,,,0,40,SC,N,S,T,SS,HC,QC,,,Y,,Y,N,Y,C,,,,Human,1,,,True,1,True,Surface slide blocked sidewalk - exact address not known,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:43+00,,592
-13609632.6751,6027213.7476,575,0,0,0,593,700,1990,9600 Rainier Ave S,RB,19970101,1997-01-01 00:00:00,1997,1,1,96-97 Storm,,,0,30,SC,N,S,T,SS,HC,,,,Y,Y,Y,,Y,C,,,,Human,,,,True,1,True,Slide in roadway - slides and debris on concrete sidewalk  from 9400 to 9800,0,1,,,,,,,File not found as of 12/2017.,,,,SDE,2019/09/10 22:46:43+00,,593
-13609285.3186,6026665.3745,576,0,0,0,594,701,1970,9720 Rainier Ave S,RB,19720210,1972-02-10 00:00:00,1972,2,10,SED R-3 1972,,,0,30,SC,N,S,T,SS,HC,QC,,,Y,,Y,N,N,,,,,Human,1,,,True,1,True,Surface slide blocked sidewalk behind address,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:43+00,,594
-13609274.3099,6026660.8754,577,0,0,0,595,702,1970,9720 Rainier Ave S,RB,19720227,1972-02-27 00:00:00,1972,2,27,SED R-3 1972,,,0,30,SC,N,S,B,SS,HC,QC,,,Y,,Y,U,N,,,,,Human,1,,,True,1,True,Surface slide blocked sidewalk behind address,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:43+00,,595
-13609290.9659,6026672.3314,578,0,0,0,596,703,1990,9720 Rainier Ave S,RB,19900110,1990-01-10 00:00:00,1990,1,10,SED R-3 1990-2,,,0,30,SC,N,S,T,SS,HC,QC,,,Y,,Y,N,N,,,,,Human,1,,,True,1,True,Surface slide blocked sidewalk behind address - same as in 1972,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:43+00,,596
-13609202.9106,6026619.3459,579,0,0,0,597,704,1950,9743 Rainier Ave S,RB,19540301,1954-03-01 00:00:00,1954,3,23,SED R-3 1954,,,0,40,SC,N,S,B,SS,HC,QC,,,Y,Y,Y,U,Y,C,,,,Human,1,,,True,1,True,Surface slide blocked sidewalk,0,1,,,,,,,,,,,SDE,2019/09/10 22:46:43+00,,597
-13609165.6771,6026370.4032,580,0,0,0,598,705,1910,9807 Arrowsmith Ave S,RB,19140107,1914-01-07 00:00:00,1914,1,7,SED A-5 1914,,,0,20,DS,N,L,G,MS,HC,,,,N,Y,,N,Y,C,,,,Human,2,,,True,1,True,Road cut for Rainier Avenue S. reduced lateral support for residence,0,1,,,,,,,"Sliding is reported to have begun Jan 7, 1914 and to have continued through Feb 15.",,,,SDE,2019/09/10 22:46:43+00,,598
